passenger_id,airport,flight_type,entry_time,current_step,time_spent_current_step,active_users_in_step,avg_step_duration,target_time_remaining,event_observed
P01071,LYS,domestic,2025-01-21T12:24,3,6.93,39,16.14,11.29,0
P01072,MAD,international,2025-01-08T12:01,3,2.55,42,15.79,22.01,1
P01073,NCE,domestic,2025-01-27T01:48,2,3.74,28,11.48,0.57,1
P01074,CDG,domestic,2025-01-30T13:33,3,46.68,40,23.3,6.79,1
P01075,FRA,international,2025-01-24T00:30,5,3.78,38,20.17,6.71,1
P01076,NCE,domestic,2025-01-20T08:08,7,82.93,78,87.07,35.51,1
P01077,AMS,international,2025-01-14T14:30,4,1.91,21,12.5,6.8,0
P01078,BOD,domestic,2025-01-12T23:06,4,5.62,26,3.43,2.64,1
P01079,FCO,international,2025-01-02T02:03,5,0.81,26,19.76,8.35,1
P01080,MAD,international,2025-01-20T06:28,3,15.58,35,23.71,5.47,1
P01081,FRA,international,2025-01-24T05:42,3,10.56,40,23.62,9.64,0
P01082,FRA,international,2025-01-09T09:44,5,2.04,42,14.97,12.24,1
P01083,FCO,international,2025-01-09T04:00,3,1.19,44,24.58,9.22,1
P01084,FCO,international,2025-01-19T10:39,6,3.36,29,27.89,23.55,1
P01085,LYS,domestic,2025-01-07T20:53,4,5.48,34,5.17,1.94,1
P01086,CDG,domestic,2025-01-16T13:55,3,14.39,40,26.51,8.78,0
P01087,CDG,domestic,2025-01-09T20:17,1,3.6,19,8.26,0.75,0
P01088,NCE,domestic,2025-01-22T15:04,5,13.02,32,17.18,29.01,1
P01089,LHR,international,2025-01-24T07:58,3,22.35,38,22.29,13.82,1
P01090,ORY,domestic,2025-01-12T06:56,1,0.65,35,7.01,2.94,1
P01091,BOD,domestic,2025-01-08T18:02,8,10.73,43,20.51,14.79,1
P01092,JFK,international,2025-01-19T18:22,3,13.74,52,34.46,5.91,1
P01093,AMS,international,2025-01-15T00:18,7,417.26,95,350.43,55.09,1
P01094,DXB,international,2025-01-16T02:38,5,19.64,43,24.98,5.21,1
P01095,LHR,international,2025-01-20T10:01,1,0.76,29,4.96,7.02,1
P01096,JFK,international,2025-01-03T15:04,2,5.48,15,14.38,5.34,1
P01097,ORY,domestic,2025-01-28T06:40,6,18.21,55,33.63,9.9,1
P01098,LYS,domestic,2025-01-05T03:28,4,1.17,20,4.74,2.13,1
P01099,JFK,international,2025-01-13T18:20,1,1.43,28,7.92,6.13,1
P01100,NCE,domestic,2025-01-30T23:48,7,102.12,82,99.32,14.89,1
P01101,DXB,international,2025-01-06T20:15,3,16.64,35,22.2,11.32,0
P01102,LYS,domestic,2025-01-16T12:04,4,2.49,22,4.07,1.22,1
P01103,ORY,domestic,2025-01-22T17:25,3,5.89,43,25.68,1.11,1
P01104,LYS,domestic,2025-01-19T23:56,7,36.62,106,76.39,23.65,1
P01105,LYS,domestic,2025-01-10T23:51,4,9.94,19,3.73,0.63,1
P01106,MAD,international,2025-01-02T06:14,2,3.75,18,17.54,13.79,1
P01107,FCO,international,2025-01-02T18:36,4,12.79,25,15.2,9.37,1
P01108,CDG,domestic,2025-01-10T04:26,1,4.04,30,6.36,4.07,0
P01109,MAD,international,2025-01-22T22:26,4,8.3,31,12.96,5.95,1
P01110,LYS,domestic,2025-01-22T13:46,3,0.89,43,12.25,14.06,1
P01111,CDG,domestic,2025-01-18T10:45,7,37.03,91,91.1,16.38,1
P01112,JFK,international,2025-01-08T11:03,2,10.4,19,15.69,5.59,1
P01113,JFK,international,2025-01-16T16:35,4,10.11,16,9.73,1.47,0
P01114,DXB,international,2025-01-22T14:51,2,5.93,12,19.5,18.6,1
P01115,BOD,domestic,2025-01-12T16:32,4,2.26,30,4.38,0.5,1
P01116,LYS,domestic,2025-01-20T20:18,3,0.62,58,29.31,11.78,1
P01117,BOD,domestic,2025-01-02T10:56,2,0.65,18,10.14,4.7,1
P01118,LHR,international,2025-01-12T23:01,7,102.89,81,411.13,334.62,1
P01119,JFK,international,2025-01-05T07:51,2,28.32,18,21.91,3.33,1
P01120,FRA,international,2025-01-04T17:47,2,14.02,35,25.33,22.13,1
P01121,NCE,domestic,2025-01-07T20:30,3,15.74,55,30.53,13.34,1
P01122,BOD,domestic,2025-01-20T16:06,4,2.04,14,4.91,2.0,1
P01123,LHR,international,2025-01-15T06:08,3,12.96,42,22.81,22.52,1
P01124,FRA,international,2025-01-09T22:45,2,6.8,15,15.93,9.01,1
P01125,NCE,domestic,2025-01-03T14:29,5,5.52,32,14.25,6.14,1
P01126,BOD,domestic,2025-01-23T19:13,5,6.73,62,21.67,8.92,1
P01127,LHR,international,2025-01-28T18:07,8,34.73,36,27.4,17.47,1
P01128,LHR,international,2025-01-19T02:39,4,13.52,26,12.98,5.79,1
P01129,ORY,domestic,2025-01-25T06:45,3,13.46,55,16.67,5.11,0
P01130,LHR,international,2025-01-23T15:28,4,5.16,17,10.06,7.02,1
P01131,FRA,international,2025-01-07T03:12,1,3.71,37,5.56,4.1,1
P01132,NCE,domestic,2025-01-23T14:09,4,1.18,28,3.34,0.73,0
P01133,NCE,domestic,2025-01-11T03:23,3,21.33,27,14.56,12.0,1
P01134,JFK,international,2025-01-19T02:55,6,15.34,43,29.32,9.14,1
P01135,LYS,domestic,2025-01-03T19:21,6,12.82,41,25.33,11.26,1
P01136,LYS,domestic,2025-01-21T01:38,2,8.53,20,13.88,4.66,1
P01137,MAD,international,2025-01-01T12:31,3,2.71,35,24.6,6.02,0
P01138,JFK,international,2025-01-22T09:10,5,4.87,55,19.51,13.21,1
P01139,MAD,international,2025-01-25T21:11,2,1.43,17,18.59,10.4,1
P01140,ORY,domestic,2025-01-06T04:12,5,9.78,32,13.36,2.95,1
P01141,DXB,international,2025-01-17T13:32,6,4.38,25,28.77,25.49,1
P01142,AMS,international,2025-01-13T05:41,1,1.63,18,5.85,2.1,0
P01143,FCO,international,2025-01-16T12:06,3,17.31,34,20.69,5.76,1
P01144,LYS,domestic,2025-01-18T21:06,5,16.92,32,22.17,10.23,1
P01145,NCE,domestic,2025-01-03T05:10,8,10.2,21,11.57,4.47,1
P01146,FCO,international,2025-01-28T21:25,7,89.35,89,551.97,311.24,1
P01147,FCO,international,2025-01-14T20:55,6,26.89,30,40.43,11.08,0
P01148,LHR,international,2025-01-05T17:56,9,11.05,32,12.25,1.41,1
P01149,AMS,international,2025-01-16T01:00,6,6.87,18,27.02,18.43,1
P01150,LHR,international,2025-01-19T04:25,4,1.6,21,13.93,6.63,1
P01151,LHR,international,2025-01-15T04:07,1,3.04,19,8.63,5.04,1
P01152,ORY,domestic,2025-01-28T11:34,5,42.07,35,15.01,5.89,1
P01153,CDG,domestic,2025-01-06T06:39,5,13.03,42,27.13,9.58,1
P01154,FCO,international,2025-01-04T13:33,1,5.95,28,6.66,2.78,1
P01155,AMS,international,2025-01-28T22:15,8,16.26,37,40.92,37.0,1
P01156,FCO,international,2025-01-05T17:18,1,1.44,36,8.12,10.65,1
P01157,ORY,domestic,2025-01-05T23:48,3,6.11,43,17.6,10.71,1
P01158,JFK,international,2025-01-09T13:44,2,13.71,15,18.48,3.23,1
P01159,ORY,domestic,2025-01-25T07:12,3,2.88,57,21.54,12.72,1
P01160,LYS,domestic,2025-01-08T07:02,1,2.62,14,6.28,3.83,1
P01161,ORY,domestic,2025-01-25T11:59,6,11.03,30,34.47,4.19,1
P01162,BOD,domestic,2025-01-05T10:54,2,10.57,19,10.6,1.89,1
P01163,NCE,domestic,2025-01-28T18:52,3,13.97,53,36.81,18.3,1
P01164,NCE,domestic,2025-01-15T07:50,2,3.91,28,11.85,4.69,1
P01165,LHR,international,2025-01-18T02:42,1,1.13,21,6.5,3.04,1
P01166,CDG,domestic,2025-01-04T15:40,5,1.46,37,16.72,9.22,1
P01167,LYS,domestic,2025-01-13T23:04,5,4.03,36,13.8,11.46,0
P01168,CDG,domestic,2025-01-24T19:12,4,1.4,40,4.96,2.92,1
P01169,AMS,international,2025-01-01T18:45,1,1.29,31,13.08,5.82,1
P01170,FCO,international,2025-01-25T22:05,3,11.24,44,38.24,7.11,1
P01171,LHR,international,2025-01-09T19:52,5,10.33,41,26.04,15.42,1
P01172,CDG,domestic,2025-01-11T23:28,2,2.68,17,12.77,4.43,1
P01173,BOD,domestic,2025-01-23T09:58,1,9.31,35,8.99,2.3,1
P01174,LHR,international,2025-01-03T11:02,3,3.48,39,20.02,11.73,1
P01175,ORY,domestic,2025-01-14T19:10,4,1.05,37,5.6,6.01,1
P01176,LYS,domestic,2025-01-11T20:28,6,27.53,34,31.68,2.47,1
P01177,LYS,domestic,2025-01-14T09:31,8,9.79,45,21.64,12.09,1
P01178,FRA,international,2025-01-20T02:09,2,1.6,21,14.51,4.66,1
P01179,CDG,domestic,2025-01-02T02:50,3,10.55,38,21.05,12.04,1
P01180,LYS,domestic,2025-01-16T15:25,1,1.72,21,5.53,3.93,1
P01181,JFK,international,2025-01-30T20:53,1,0.5,29,8.24,6.24,1
P01182,MAD,international,2025-01-26T13:27,4,6.32,29,11.05,10.95,1
P01183,BOD,domestic,2025-01-19T13:55,4,2.35,23,3.94,1.33,1
P01184,LYS,domestic,2025-01-19T01:01,6,25.28,25,28.6,13.29,1
P01185,BOD,domestic,2025-01-09T05:39,1,0.5,35,5.49,1.93,1
P01186,ORY,domestic,2025-01-04T13:17,6,5.66,32,24.72,15.1,1
P01187,LYS,domestic,2025-01-21T21:32,2,1.66,16,10.23,5.59,1
P01188,NCE,domestic,2025-01-11T16:53,5,9.05,40,20.0,5.84,1
P01189,NCE,domestic,2025-01-14T23:56,9,6.58,24,7.69,0.57,1
P01190,LYS,domestic,2025-01-08T06:24,1,1.1,34,10.2,3.22,1
P01191,LYS,domestic,2025-01-03T21:22,2,1.9,22,15.54,8.32,1
P01192,LYS,domestic,2025-01-19T11:46,3,20.61,51,19.65,2.32,0
P01193,FCO,international,2025-01-13T06:07,4,5.0,26,23.28,5.86,1
P01194,AMS,international,2025-01-02T00:32,1,0.69,29,6.49,4.2,0
P01195,AMS,international,2025-01-27T21:20,6,5.24,27,34.77,5.68,0
P01196,FCO,international,2025-01-22T09:47,3,6.51,39,21.73,13.76,1
P01197,LYS,domestic,2025-01-13T20:44,3,12.86,62,19.58,7.14,1
P01198,DXB,international,2025-01-08T17:29,7,143.25,98,393.07,1176.7,1
P01199,LYS,domestic,2025-01-01T05:24,3,11.43,29,18.13,11.9,1
P01200,LYS,domestic,2025-01-14T07:29,6,6.08,31,30.27,12.96,1
P01201,ORY,domestic,2025-01-24T18:57,4,2.07,24,5.68,0.5,1
P01202,DXB,international,2025-01-30T14:08,4,4.57,18,11.64,3.07,0
P01203,CDG,domestic,2025-01-07T07:04,1,4.07,32,8.29,5.57,1
P01204,ORY,domestic,2025-01-29T11:22,6,4.56,23,27.87,41.43,1
P01205,ORY,domestic,2025-01-26T05:00,1,4.92,33,6.81,1.07,0
P01206,DXB,international,2025-01-23T12:28,8,9.56,33,27.2,23.66,1
P01207,CDG,domestic,2025-01-04T12:32,2,4.09,17,12.69,5.86,1
P01208,AMS,international,2025-01-30T21:08,6,5.03,33,30.92,5.29,0
P01209,DXB,international,2025-01-13T08:50,6,20.78,36,24.67,4.7,1
P01210,MAD,international,2025-01-12T20:39,4,2.14,31,18.45,13.09,1
P01211,BOD,domestic,2025-01-14T01:47,8,22.24,40,27.21,8.53,1
P01212,ORY,domestic,2025-01-07T11:43,2,9.64,17,14.31,0.66,1
P01213,NCE,domestic,2025-01-02T01:27,8,17.9,31,15.17,1.07,1
P01214,AMS,international,2025-01-30T22:54,3,15.23,39,22.37,3.03,1
P01215,FCO,international,2025-01-02T23:38,2,7.58,27,16.24,4.2,1
P01216,FRA,international,2025-01-26T22:20,4,6.62,22,12.15,2.09,0
P01217,FCO,international,2025-01-17T14:55,1,0.87,38,8.12,2.91,1
P01218,FCO,international,2025-01-19T21:19,4,5.6,23,13.07,1.11,1
P01219,NCE,domestic,2025-01-29T18:51,1,3.85,30,10.32,7.98,1
P01220,ORY,domestic,2025-01-30T20:35,6,7.81,26,26.49,19.64,1
P01221,CDG,domestic,2025-01-14T03:33,6,3.56,28,27.47,22.26,1
P01222,BOD,domestic,2025-01-07T18:41,2,20.15,35,16.19,7.85,0
P01223,DXB,international,2025-01-17T07:18,8,47.4,29,27.83,9.14,1
P01224,JFK,international,2025-01-18T16:16,3,3.87,45,20.97,14.59,1
P01225,AMS,international,2025-01-30T12:17,3,14.77,39,27.17,2.88,0
P01226,LYS,domestic,2025-01-10T12:38,1,0.68,32,8.22,4.32,1
P01227,LHR,international,2025-01-29T22:39,2,4.91,21,13.9,7.45,1
P01228,ORY,domestic,2025-01-05T03:25,4,1.8,20,3.54,0.69,1
P01229,DXB,international,2025-01-03T21:43,3,16.14,39,20.2,4.03,1
P01230,LHR,international,2025-01-19T23:44,5,30.44,38,24.69,25.12,1
P01231,LHR,international,2025-01-27T14:53,7,509.93,81,337.09,105.03,1
P01232,LHR,international,2025-01-16T05:04,2,12.64,16,19.77,8.09,1
P01233,NCE,domestic,2025-01-28T09:29,4,5.25,29,4.49,6.66,1
P01234,AMS,international,2025-01-19T12:18,1,7.07,27,6.3,5.67,1
P01235,NCE,domestic,2025-01-21T06:17,2,5.11,20,13.0,7.59,1
P01236,LHR,international,2025-01-20T00:37,5,7.74,25,23.89,15.9,1
P01237,DXB,international,2025-01-11T16:04,9,3.52,29,11.54,8.77,1
P01238,ORY,domestic,2025-01-16T02:51,5,8.9,36,22.52,3.93,0
P01239,FCO,international,2025-01-11T18:56,3,4.3,58,37.69,24.0,1
P01240,DXB,international,2025-01-25T09:17,2,20.51,23,19.81,21.11,1
P01241,FCO,international,2025-01-05T21:54,4,10.37,23,12.61,2.62,1
P01242,DXB,international,2025-01-10T09:06,1,2.02,32,7.98,2.65,1
P01243,ORY,domestic,2025-01-29T06:31,3,7.88,65,25.15,8.51,1
P01244,FCO,international,2025-01-24T13:36,7,129.66,75,375.19,507.08,1
P01245,CDG,domestic,2025-01-20T08:00,5,15.95,42,17.87,1.91,1
P01246,CDG,domestic,2025-01-21T09:34,7,38.76,96,75.39,30.93,1
P01247,DXB,international,2025-01-21T23:54,4,9.48,22,14.11,4.36,1
P01248,DXB,international,2025-01-21T13:33,3,21.21,40,19.87,10.29,1
P01249,JFK,international,2025-01-01T01:23,6,9.72,24,25.81,11.82,1
P01250,ORY,domestic,2025-01-24T22:27,8,9.59,29,15.95,10.16,1
P01251,DXB,international,2025-01-08T19:13,3,4.11,61,23.77,16.15,1
P01252,DXB,international,2025-01-25T03:05,5,1.96,30,19.21,17.12,1
P01253,MAD,international,2025-01-01T13:23,3,11.65,45,24.08,13.72,1
P01254,LYS,domestic,2025-01-11T23:12,1,13.29,41,8.96,0.99,1
P01255,AMS,international,2025-01-22T22:55,3,8.43,35,19.83,13.73,1
P01256,LHR,international,2025-01-24T07:55,3,36.7,54,18.64,15.13,1
P01257,FRA,international,2025-01-23T13:59,8,20.59,30,23.31,41.8,1
P01258,NCE,domestic,2025-01-21T08:21,9,0.71,34,9.8,7.0,1
P01259,FCO,international,2025-01-06T01:21,3,7.26,35,11.94,31.42,1
P01260,FCO,international,2025-01-16T08:45,6,14.52,39,35.64,6.3,1
P01261,LHR,international,2025-01-30T06:29,3,12.44,55,12.63,19.57,1
P01262,FRA,international,2025-01-11T23:48,1,2.79,19,8.56,7.01,1
P01263,LHR,international,2025-01-18T23:47,3,12.83,42,14.32,19.57,1
P01264,BOD,domestic,2025-01-26T02:41,1,5.59,28,6.53,2.81,1
P01265,JFK,international,2025-01-10T15:22,3,6.11,42,29.65,13.53,1
P01266,JFK,international,2025-01-29T15:33,5,12.29,32,14.49,3.81,1
P01267,ORY,domestic,2025-01-26T20:05,8,8.98,24,26.21,21.39,1
P01268,AMS,international,2025-01-11T14:22,7,206.72,108,648.08,208.02,1
P01269,FRA,international,2025-01-28T13:15,4,7.08,17,11.14,17.45,1
P01270,DXB,international,2025-01-23T17:25,3,8.85,63,22.73,2.16,1
P01271,DXB,international,2025-01-07T10:29,7,320.46,80,292.58,138.34,1
P01272,FCO,international,2025-01-23T03:43,5,20.74,27,15.49,4.05,1
P01273,FCO,international,2025-01-04T01:10,6,7.01,40,37.62,17.06,1
P01274,CDG,domestic,2025-01-07T23:31,3,31.87,50,23.85,3.21,1
P01275,BOD,domestic,2025-01-19T05:14,2,9.49,17,9.88,1.05,1
P01276,FRA,international,2025-01-24T16:17,3,11.68,54,33.49,4.66,1
P01277,AMS,international,2025-01-21T09:55,4,2.78,33,17.92,20.48,1
P01278,DXB,international,2025-01-26T22:38,7,354.31,83,499.94,155.31,1
P01279,AMS,international,2025-01-06T04:19,5,12.58,44,14.66,4.98,0
P01280,MAD,international,2025-01-23T06:36,3,9.21,54,24.11,11.79,0
P01281,LHR,international,2025-01-12T22:20,2,8.83,13,15.31,9.97,0
P01282,FRA,international,2025-01-15T23:49,4,11.29,23,10.71,2.36,1
P01283,FCO,international,2025-01-24T23:11,2,0.93,26,17.62,5.45,0
P01284,FRA,international,2025-01-06T02:50,3,8.2,50,20.79,14.72,1
P01285,MAD,international,2025-01-18T13:45,8,24.73,33,29.01,0.84,0
P01286,MAD,international,2025-01-03T00:16,8,20.51,22,23.21,12.3,1
P01287,ORY,domestic,2025-01-25T06:48,8,6.2,21,18.96,8.18,1
P01288,BOD,domestic,2025-01-19T09:37,3,7.99,63,27.67,10.63,1
P01289,DXB,international,2025-01-21T03:10,6,28.11,38,27.29,4.64,1
P01290,BOD,domestic,2025-01-06T16:04,5,2.27,34,25.31,14.59,1
P01291,JFK,international,2025-01-20T09:55,8,25.44,24,30.7,2.89,1
P01292,AMS,international,2025-01-07T06:19,3,32.1,56,34.84,2.29,0
P01293,MAD,international,2025-01-08T05:07,1,1.28,28,7.85,2.35,1
P01294,MAD,international,2025-01-20T00:42,1,0.79,24,7.26,2.42,1
P01295,FCO,international,2025-01-24T14:38,2,2.22,27,17.57,11.03,1
P01296,ORY,domestic,2025-01-20T12:23,1,2.03,24,5.22,2.43,1
P01297,AMS,international,2025-01-07T20:28,4,14.63,30,13.45,4.03,1
P01298,MAD,international,2025-01-09T05:45,2,2.12,18,23.97,5.74,1
P01299,FRA,international,2025-01-26T16:06,1,6.44,30,9.27,0.63,1
P01300,FRA,international,2025-01-24T06:58,1,2.1,36,9.36,4.22,1
P01301,FRA,international,2025-01-09T05:13,2,4.96,9,14.8,11.34,1
P01302,CDG,domestic,2025-01-05T12:24,1,0.5,30,7.35,4.52,1
P01303,JFK,international,2025-01-13T20:08,3,15.6,51,24.75,0.85,1
P01304,NCE,domestic,2025-01-05T01:53,9,2.91,15,9.93,7.99,1
P01305,FCO,international,2025-01-19T02:29,6,24.34,35,28.31,13.63,1
P01306,JFK,international,2025-01-09T03:05,8,25.32,27,21.98,1.46,0
P01307,MAD,international,2025-01-28T17:18,4,12.18,23,16.99,2.78,1
P01308,CDG,domestic,2025-01-27T08:48,3,4.51,50,14.93,20.59,1
P01309,FRA,international,2025-01-21T11:13,1,0.79,24,6.5,3.23,1
P01310,FRA,international,2025-01-07T20:41,6,10.2,41,51.35,46.3,1
P01311,MAD,international,2025-01-25T10:28,1,4.65,27,7.61,8.66,1
P01312,LHR,international,2025-01-19T04:33,1,6.57,25,7.87,0.9,0
P01313,NCE,domestic,2025-01-18T22:51,5,11.85,48,18.43,7.18,1
P01314,FCO,international,2025-01-03T09:00,2,17.82,25,18.49,3.52,1
P01315,LYS,domestic,2025-01-09T16:48,7,76.46,69,89.19,6.27,1
P01316,LYS,domestic,2025-01-06T23:45,5,9.44,46,14.46,3.51,0
P01317,CDG,domestic,2025-01-27T14:41,6,56.28,26,20.67,5.95,1
P01318,AMS,international,2025-01-05T03:53,2,5.15,17,13.04,9.01,1
P01319,DXB,international,2025-01-19T22:31,3,11.88,38,15.79,2.0,1
P01320,DXB,international,2025-01-25T12:17,2,9.05,20,22.11,11.98,1
P01321,DXB,international,2025-01-28T19:17,4,6.49,22,15.81,15.17,1
P01322,DXB,international,2025-01-03T06:01,2,10.0,25,19.56,8.15,1
P01323,CDG,domestic,2025-01-15T20:43,4,3.34,24,3.37,1.1,1
P01324,ORY,domestic,2025-01-27T11:06,6,23.97,27,20.75,12.39,1
P01325,DXB,international,2025-01-08T00:08,1,5.35,24,7.6,0.56,0
P01326,FRA,international,2025-01-18T11:35,3,31.45,42,22.94,11.11,1
P01327,FRA,international,2025-01-24T13:33,2,8.54,8,18.39,6.09,1
P01328,BOD,domestic,2025-01-27T21:06,5,3.6,29,25.83,11.5,1
P01329,DXB,international,2025-01-27T16:26,7,233.15,63,448.14,732.02,1
P01330,ORY,domestic,2025-01-09T23:57,2,0.53,24,9.97,9.54,1
P01331,NCE,domestic,2025-01-02T16:45,4,0.5,23,4.39,2.94,1
P01332,MAD,international,2025-01-28T11:43,3,7.89,57,19.55,30.71,1
P01333,NCE,domestic,2025-01-27T00:57,7,36.78,83,72.84,58.47,1
P01334,FRA,international,2025-01-19T21:23,2,17.94,16,13.93,17.57,0
P01335,MAD,international,2025-01-26T11:21,3,20.28,47,26.2,10.69,1
P01336,LYS,domestic,2025-01-24T04:33,7,7.72,100,96.65,96.28,1
P01337,ORY,domestic,2025-01-06T21:59,2,0.57,16,8.77,8.63,1
P01338,JFK,international,2025-01-20T02:34,3,2.42,41,22.34,9.48,1
P01339,LHR,international,2025-01-27T01:19,4,5.43,27,14.62,9.37,1
P01340,MAD,international,2025-01-30T19:34,1,5.33,37,8.58,0.91,1
P01341,ORY,domestic,2025-01-22T20:40,4,1.26,33,6.71,5.64,1
P01342,MAD,international,2025-01-11T17:47,3,27.79,61,32.95,8.02,1
P01343,JFK,international,2025-01-06T07:18,6,11.47,32,34.65,17.78,1
P01344,DXB,international,2025-01-25T22:47,5,11.69,37,16.13,30.25,1
P01345,FCO,international,2025-01-22T04:16,7,21.34,77,518.96,192.02,1
P01346,LHR,international,2025-01-07T01:29,5,7.83,36,28.23,14.25,1
P01347,ORY,domestic,2025-01-23T20:52,6,14.94,31,29.89,32.74,1
P01348,DXB,international,2025-01-25T20:10,6,1.79,44,37.77,24.31,1
P01349,AMS,international,2025-01-03T13:31,5,3.51,29,18.02,2.97,1
P01350,DXB,international,2025-01-22T09:35,2,22.54,26,17.63,13.61,1
P01351,LYS,domestic,2025-01-02T05:16,3,7.58,29,24.14,9.85,1
P01352,LYS,domestic,2025-01-19T19:58,3,1.85,59,19.39,21.16,1
P01353,ORY,domestic,2025-01-10T06:33,1,2.54,28,7.37,2.0,1
P01354,CDG,domestic,2025-01-18T16:41,6,12.45,31,28.89,6.69,0
P01355,LYS,domestic,2025-01-20T01:06,3,9.87,41,21.48,0.91,1
P01356,DXB,international,2025-01-14T19:03,3,4.9,52,23.84,14.72,0
P01357,CDG,domestic,2025-01-08T04:39,1,5.07,23,5.62,2.68,1
P01358,LYS,domestic,2025-01-20T04:56,3,9.05,36,25.44,6.28,1
P01359,DXB,international,2025-01-09T07:52,3,21.3,37,31.62,1.5,0
P01360,AMS,international,2025-01-10T23:55,5,8.87,34,17.83,3.36,1
P01361,MAD,international,2025-01-13T10:50,6,5.79,30,25.72,21.04,1
P01362,NCE,domestic,2025-01-14T16:33,6,15.07,30,29.25,8.5,1
P01363,LYS,domestic,2025-01-19T16:12,6,10.4,31,24.04,2.31,0
P01364,DXB,international,2025-01-19T05:41,2,18.17,16,20.2,8.16,1
P01365,LHR,international,2025-01-07T11:40,2,1.3,21,12.47,3.41,0
P01366,FRA,international,2025-01-08T23:29,7,267.08,83,475.98,55.33,1
P01367,ORY,domestic,2025-01-15T22:28,6,2.01,39,37.81,13.12,1
P01368,LYS,domestic,2025-01-05T19:17,1,7.65,36,6.92,2.17,1
P01369,ORY,domestic,2025-01-20T15:19,5,4.18,37,13.47,1.69,1
P01370,ORY,domestic,2025-01-09T07:48,6,2.71,30,33.46,20.09,1
P01371,JFK,international,2025-01-30T06:22,5,4.86,54,17.67,5.61,0
P01372,FCO,international,2025-01-26T01:44,4,10.66,23,13.54,1.01,1
P01373,FCO,international,2025-01-22T13:53,6,1.83,28,41.79,31.64,1
P01374,AMS,international,2025-01-27T22:07,7,342.85,81,356.8,98.25,1
P01375,FRA,international,2025-01-25T22:35,6,3.58,31,34.7,39.6,1
P01376,DXB,international,2025-01-10T00:20,1,1.06,23,8.03,3.29,1
P01377,BOD,domestic,2025-01-26T13:18,8,15.47,26,14.2,1.44,1
P01378,LHR,international,2025-01-07T06:29,7,120.79,93,592.06,133.89,0
P01379,DXB,international,2025-01-08T03:22,6,15.38,25,19.89,8.5,1
P01380,CDG,domestic,2025-01-13T01:02,6,27.9,27,24.59,3.58,1
P01381,FCO,international,2025-01-15T22:53,3,9.63,44,26.72,23.64,1
P01382,NCE,domestic,2025-01-19T08:56,3,5.98,53,30.05,19.05,1
P01383,LYS,domestic,2025-01-15T16:10,6,2.23,24,20.62,19.61,1
P01384,BOD,domestic,2025-01-17T13:09,5,8.61,26,24.61,7.66,1
P01385,CDG,domestic,2025-01-09T05:08,1,1.33,34,7.41,7.16,1
P01386,MAD,international,2025-01-18T05:57,3,19.65,39,18.53,8.57,1
P01387,CDG,domestic,2025-01-15T09:59,2,8.69,21,15.01,1.47,0
P01388,LHR,international,2025-01-30T06:00,4,1.78,18,12.05,11.97,1
P01389,CDG,domestic,2025-01-10T10:33,4,4.73,16,4.41,0.5,0
P01390,FRA,international,2025-01-24T01:51,8,7.96,26,46.02,23.29,1
P01391,FRA,international,2025-01-28T17:56,5,21.01,52,28.6,12.03,1
P01392,FCO,international,2025-01-22T16:12,1,2.58,29,5.58,0.5,1
P01393,AMS,international,2025-01-11T00:04,8,16.03,31,43.52,15.54,1
P01394,AMS,international,2025-01-08T10:58,1,1.06,32,7.49,6.48,1
P01395,NCE,domestic,2025-01-22T13:01,5,5.12,30,14.82,8.94,1
P01396,CDG,domestic,2025-01-15T23:59,4,4.23,17,4.21,3.93,1
P01397,FCO,international,2025-01-21T00:45,6,9.25,26,16.25,29.64,1
P01398,CDG,domestic,2025-01-19T06:21,4,2.85,42,6.4,1.73,1
P01399,CDG,domestic,2025-01-07T17:17,3,7.86,58,22.15,10.88,1
P01400,DXB,international,2025-01-08T06:10,5,10.51,37,25.9,3.85,1
P01401,LYS,domestic,2025-01-16T18:33,5,4.15,39,20.27,15.27,1
P01402,FRA,international,2025-01-30T20:32,4,13.71,29,15.81,2.59,0
P01403,LYS,domestic,2025-01-01T19:14,2,2.42,15,13.11,6.24,1
P01404,MAD,international,2025-01-04T16:28,6,18.95,30,30.06,9.4,0
P01405,BOD,domestic,2025-01-30T02:24,9,6.76,21,6.17,0.52,1
P01406,ORY,domestic,2025-01-19T03:37,6,11.81,38,18.51,1.7,0
P01407,ORY,domestic,2025-01-16T15:52,9,1.6,25,7.45,6.25,1
P01408,ORY,domestic,2025-01-28T12:19,4,2.84,18,4.82,1.04,1
P01409,BOD,domestic,2025-01-09T12:20,1,2.49,30,5.61,6.13,1
P01410,FCO,international,2025-01-11T06:42,3,8.84,44,32.6,10.5,0
P01411,LYS,domestic,2025-01-06T01:42,5,9.43,34,13.38,6.88,1
P01412,JFK,international,2025-01-30T17:42,6,29.75,37,25.17,3.41,1
P01413,LYS,domestic,2025-01-03T00:07,6,18.9,33,20.36,1.22,1
P01414,LYS,domestic,2025-01-28T08:08,5,13.87,47,29.2,0.6,0
P01415,LHR,international,2025-01-05T18:31,4,6.1,36,14.13,4.0,1
P01416,BOD,domestic,2025-01-10T01:22,8,12.68,28,14.37,3.99,0
P01417,NCE,domestic,2025-01-01T10:17,8,7.5,29,15.62,26.27,1
P01418,JFK,international,2025-01-03T13:16,9,1.33,19,10.03,8.81,1
P01419,MAD,international,2025-01-27T23:18,1,4.47,41,7.26,6.55,1
