time_spent_current_step,active_users_in_step,avg_step_duration,hour_of_day,airport_BOD,airport_CDG,airport_DXB,airport_FCO,airport_FRA,airport_JFK,airport_LHR,airport_LYS,airport_MAD,airport_NCE,airport_ORY,flight_type_international,target_time_remaining,event_observed,current_step,passenger_id,entry_time
6.54,20,8.61,17,False,False,False,False,False,False,False,False,False,False,True,False,1.33,1,9,P00991,2025-01-20T17:00
2.41,26,4.91,22,False,False,True,False,False,False,False,False,False,False,False,True,3.08,1,1,P00992,2025-01-10T22:10
20.2,42,22.21,4,False,False,False,False,False,False,False,False,False,False,True,False,30.67,1,3,P00993,2025-01-07T04:08
10.55,56,10.29,22,True,False,False,False,False,False,False,False,False,False,False,False,8.79,1,3,P00994,2025-01-24T22:51
4.38,36,24.39,5,False,False,False,False,False,False,False,True,False,False,False,False,16.14,1,6,P00995,2025-01-01T05:20
20.81,18,29.69,8,False,False,False,False,False,True,False,False,False,False,False,True,5.85,0,2,P00996,2025-01-03T08:42
1.91,24,9.84,16,False,False,False,False,True,False,False,False,False,False,False,True,4.7,0,1,P00997,2025-01-16T16:34
7.75,25,26.37,4,False,False,False,False,False,False,False,False,False,False,False,True,3.73,0,2,P00998,2025-01-05T04:23
26.09,38,19.3,19,False,False,False,False,False,False,False,False,True,False,False,True,12.21,1,5,P00999,2025-01-28T19:18
3.06,24,6.15,5,False,False,False,False,False,False,False,False,True,False,False,True,3.04,1,1,P01000,2025-01-29T05:34
2.85,37,13.21,14,False,False,False,False,False,False,False,False,False,True,False,False,4.13,0,5,P01001,2025-01-10T14:12
0.5,19,3.5,10,False,False,False,False,False,False,False,False,False,False,True,False,1.5,1,4,P01002,2025-01-20T10:09
7.17,40,21.51,2,True,False,False,False,False,False,False,False,False,False,False,False,11.48,1,3,P01003,2025-01-29T02:11
5.44,34,29.15,2,False,False,False,False,False,False,False,False,False,True,False,False,46.08,1,6,P01004,2025-01-27T02:29
3.88,36,36.19,10,False,True,False,False,False,False,False,False,False,False,False,False,28.25,1,6,P01005,2025-01-28T10:31
10.39,23,22.73,20,False,False,False,False,False,True,False,False,False,False,False,True,3.42,1,2,P01006,2025-01-23T20:29
8.82,17,14.41,8,False,True,False,False,False,False,False,False,False,False,False,False,7.53,1,2,P01007,2025-01-27T08:29
13.27,16,12.38,5,False,True,False,False,False,False,False,False,False,False,False,False,1.27,1,2,P01008,2025-01-15T05:23
1.15,33,12.81,9,False,False,False,False,False,False,False,False,True,False,False,True,8.48,1,1,P01009,2025-01-07T09:46
36.97,27,15.95,6,True,False,False,False,False,False,False,False,False,False,False,False,8.39,1,2,P01010,2025-01-10T06:37
97.79,74,323.3,23,False,False,False,False,False,False,True,False,False,False,False,True,246.81,1,7,P01011,2025-01-14T23:42
10.66,18,17.22,22,False,False,False,False,False,False,True,False,False,False,False,True,7.9,0,2,P01012,2025-01-29T22:48
16.73,69,24.26,20,False,False,False,False,True,False,False,False,False,False,False,True,4.26,1,3,P01013,2025-01-16T20:38
6.81,16,4.69,3,False,False,False,False,False,False,False,False,False,False,True,False,6.62,1,1,P01014,2025-01-05T03:59
17.61,22,22.98,16,False,False,True,False,False,False,False,False,False,False,False,True,0.5,0,6,P01015,2025-01-09T16:43
63.27,35,42.99,20,False,False,False,False,False,False,True,False,False,False,False,True,16.54,1,8,P01016,2025-01-16T20:12
13.96,33,17.3,4,False,False,False,False,False,False,False,True,False,False,False,False,5.87,0,5,P01017,2025-01-15T04:07
7.05,29,25.0,7,False,False,False,False,True,False,False,False,False,False,False,True,13.08,1,2,P01018,2025-01-25T07:49
8.49,48,21.08,8,True,False,False,False,False,False,False,False,False,False,False,False,4.34,1,5,P01019,2025-01-23T08:05
6.13,34,26.71,7,False,False,False,False,False,False,False,True,False,False,False,False,9.78,1,5,P01020,2025-01-14T07:10
20.76,22,47.65,13,False,False,False,False,False,False,False,False,False,False,True,False,5.72,1,6,P01021,2025-01-06T13:19
2.09,46,23.26,19,False,True,False,False,False,False,False,False,False,False,False,False,15.82,1,5,P01022,2025-01-29T19:20
18.55,35,33.56,8,False,False,False,False,False,True,False,False,False,False,False,True,44.04,1,6,P01023,2025-01-15T08:05
14.42,47,27.33,20,False,False,False,False,False,False,False,False,False,True,False,False,1.35,1,5,P01024,2025-01-08T20:34
3.41,30,5.14,1,False,True,False,False,False,False,False,False,False,False,False,False,1.94,1,1,P01025,2025-01-18T01:16
1.33,33,39.4,4,False,False,True,False,False,False,False,False,False,False,False,True,4.46,0,6,P01026,2025-01-27T04:37
2.05,8,14.46,16,False,False,False,False,False,False,False,False,False,False,False,True,5.83,1,4,P01027,2025-01-28T16:46
5.39,51,17.51,9,False,False,False,False,False,False,False,False,False,False,False,True,4.78,1,3,P01028,2025-01-09T09:36
1.16,18,3.76,21,False,False,False,False,False,False,False,True,False,False,False,False,2.77,1,4,P01029,2025-01-25T21:15
13.57,51,18.84,11,False,False,False,True,False,False,False,False,False,False,False,True,5.91,0,3,P01030,2025-01-10T11:55
23.05,36,28.11,17,False,False,False,False,False,False,False,False,True,False,False,True,5.31,0,5,P01031,2025-01-07T17:21
4.65,22,6.41,21,False,False,False,False,False,False,False,False,True,False,False,True,7.7,1,1,P01032,2025-01-24T21:56
11.9,39,14.19,3,False,True,False,False,False,False,False,False,False,False,False,False,15.27,1,5,P01033,2025-01-12T03:12
11.14,55,30.31,19,False,False,False,False,False,False,True,False,False,False,False,True,14.25,1,3,P01034,2025-01-26T19:49
7.62,28,28.15,23,False,False,False,False,False,False,False,False,False,False,False,True,14.11,1,8,P01035,2025-01-06T23:50
6.12,28,21.8,23,False,False,False,False,False,False,False,False,False,True,False,False,2.05,1,3,P01036,2025-01-10T23:38
9.48,46,18.38,21,False,False,True,False,False,False,False,False,False,False,False,True,10.34,1,3,P01037,2025-01-10T21:37
6.51,20,18.7,23,False,False,False,True,False,False,False,False,False,False,False,True,3.27,0,2,P01038,2025-01-21T23:30
5.81,49,28.32,20,False,False,False,False,False,True,False,False,False,False,False,True,16.1,1,3,P01039,2025-01-03T20:34
5.69,13,8.84,4,False,False,False,False,False,False,False,False,False,True,False,False,3.01,1,2,P01040,2025-01-05T04:37
8.27,35,14.64,12,False,False,False,False,False,False,False,False,False,False,True,False,2.09,0,5,P01041,2025-01-23T12:15
18.59,45,28.45,9,True,False,False,False,False,False,False,False,False,False,False,False,16.84,1,3,P01042,2025-01-24T09:35
1.94,21,8.88,15,False,False,False,False,True,False,False,False,False,False,False,True,4.09,1,9,P01043,2025-01-16T15:43
17.02,62,18.49,7,False,False,False,False,False,True,False,False,False,False,False,True,2.56,0,5,P01044,2025-01-05T07:46
574.49,93,402.68,9,False,False,False,True,False,False,False,False,False,False,False,True,136.96,1,7,P01045,2025-01-29T09:42
16.11,17,20.56,1,False,False,False,False,False,False,False,False,False,False,False,True,3.75,1,2,P01046,2025-01-14T01:03
11.39,26,13.86,12,False,True,False,False,False,False,False,False,False,False,False,False,13.03,1,3,P01047,2025-01-29T12:04
139.5,105,693.57,17,False,False,False,False,False,False,False,False,True,False,False,True,105.39,1,7,P01048,2025-01-04T17:32
3.08,59,16.74,1,False,False,True,False,False,False,False,False,False,False,False,True,11.4,1,3,P01049,2025-01-13T01:07
5.46,35,17.4,2,False,False,True,False,False,False,False,False,False,False,False,True,7.17,1,3,P01050,2025-01-02T02:41
31.83,37,44.28,3,False,False,False,False,True,False,False,False,False,False,False,True,20.39,1,6,P01051,2025-01-05T03:39
14.76,26,17.02,17,False,False,False,False,False,True,False,False,False,False,False,True,1.21,0,4,P01052,2025-01-10T17:29
5.48,25,6.28,15,False,False,False,False,False,True,False,False,False,False,False,True,9.11,1,1,P01053,2025-01-27T15:34
3.68,27,8.24,10,False,False,False,False,True,False,False,False,False,False,False,True,1.26,1,1,P01054,2025-01-07T10:15
4.77,27,14.83,16,False,False,False,True,False,False,False,False,False,False,False,True,10.58,1,4,P01055,2025-01-02T16:03
12.49,44,25.56,7,False,False,False,False,False,False,False,False,False,False,False,True,2.96,1,5,P01056,2025-01-23T07:37
28.68,38,26.63,5,False,False,False,False,False,False,False,False,True,False,False,True,9.26,1,3,P01057,2025-01-07T05:41
2.69,31,6.73,22,False,False,False,False,False,False,False,True,False,False,False,False,2.01,1,1,P01058,2025-01-02T22:23
15.52,34,33.26,15,False,False,True,False,False,False,False,False,False,False,False,True,13.69,1,8,P01059,2025-01-03T15:14
4.44,26,5.3,8,False,True,False,False,False,False,False,False,False,False,False,False,0.76,1,1,P01060,2025-01-01T08:51
5.49,25,7.65,12,False,False,False,False,False,True,False,False,False,False,False,True,8.97,1,9,P01061,2025-01-24T12:46
9.67,22,14.65,22,False,True,False,False,False,False,False,False,False,False,False,False,9.3,1,5,P01062,2025-01-29T22:29
4.87,43,24.89,14,False,False,True,False,False,False,False,False,False,False,False,True,7.06,1,5,P01063,2025-01-14T14:11
3.4,30,16.59,3,False,False,False,False,False,False,False,False,False,False,True,False,13.81,1,5,P01064,2025-01-25T03:04
9.1,31,23.26,6,False,False,False,True,False,False,False,False,False,False,False,True,12.85,1,6,P01065,2025-01-09T06:43
5.57,29,24.58,22,False,False,False,False,False,False,False,False,False,False,False,True,8.25,1,6,P01066,2025-01-09T22:54
27.69,71,75.97,21,True,False,False,False,False,False,False,False,False,False,False,False,32.58,1,7,P01067,2025-01-26T21:17
9.15,29,14.86,19,False,False,False,False,False,True,False,False,False,False,False,True,8.12,0,4,P01068,2025-01-20T19:13
4.06,32,16.15,18,False,False,False,False,False,True,False,False,False,False,False,True,10.91,1,4,P01069,2025-01-06T18:22
12.25,33,29.15,4,False,False,False,False,False,False,False,False,False,True,False,False,8.04,0,6,P01070,2025-01-07T04:45
6.93,39,16.14,12,False,False,False,False,False,False,False,True,False,False,False,False,11.29,0,3,P01071,2025-01-21T12:24
2.55,42,15.79,12,False,False,False,False,False,False,False,False,True,False,False,True,22.01,1,3,P01072,2025-01-08T12:01
3.74,28,11.48,1,False,False,False,False,False,False,False,False,False,True,False,False,0.57,1,2,P01073,2025-01-27T01:48
46.68,40,23.3,13,False,True,False,False,False,False,False,False,False,False,False,False,6.79,1,3,P01074,2025-01-30T13:33
3.78,38,20.17,0,False,False,False,False,True,False,False,False,False,False,False,True,6.71,1,5,P01075,2025-01-24T00:30
82.93,78,87.07,8,False,False,False,False,False,False,False,False,False,True,False,False,35.51,1,7,P01076,2025-01-20T08:08
1.91,21,12.5,14,False,False,False,False,False,False,False,False,False,False,False,True,6.8,0,4,P01077,2025-01-14T14:30
5.62,26,3.43,23,True,False,False,False,False,False,False,False,False,False,False,False,2.64,1,4,P01078,2025-01-12T23:06
0.81,26,19.76,2,False,False,False,True,False,False,False,False,False,False,False,True,8.35,1,5,P01079,2025-01-02T02:03
15.58,35,23.71,6,False,False,False,False,False,False,False,False,True,False,False,True,5.47,1,3,P01080,2025-01-20T06:28
10.56,40,23.62,5,False,False,False,False,True,False,False,False,False,False,False,True,9.64,0,3,P01081,2025-01-24T05:42
2.04,42,14.97,9,False,False,False,False,True,False,False,False,False,False,False,True,12.24,1,5,P01082,2025-01-09T09:44
1.19,44,24.58,4,False,False,False,True,False,False,False,False,False,False,False,True,9.22,1,3,P01083,2025-01-09T04:00
3.36,29,27.89,10,False,False,False,True,False,False,False,False,False,False,False,True,23.55,1,6,P01084,2025-01-19T10:39
5.48,34,5.17,20,False,False,False,False,False,False,False,True,False,False,False,False,1.94,1,4,P01085,2025-01-07T20:53
14.39,40,26.51,13,False,True,False,False,False,False,False,False,False,False,False,False,8.78,0,3,P01086,2025-01-16T13:55
3.6,19,8.26,20,False,True,False,False,False,False,False,False,False,False,False,False,0.75,0,1,P01087,2025-01-09T20:17
13.02,32,17.18,15,False,False,False,False,False,False,False,False,False,True,False,False,29.01,1,5,P01088,2025-01-22T15:04
22.35,38,22.29,7,False,False,False,False,False,False,True,False,False,False,False,True,13.82,1,3,P01089,2025-01-24T07:58
0.65,35,7.01,6,False,False,False,False,False,False,False,False,False,False,True,False,2.94,1,1,P01090,2025-01-12T06:56
10.73,43,20.51,18,True,False,False,False,False,False,False,False,False,False,False,False,14.79,1,8,P01091,2025-01-08T18:02
13.74,52,34.46,18,False,False,False,False,False,True,False,False,False,False,False,True,5.91,1,3,P01092,2025-01-19T18:22
417.26,95,350.43,0,False,False,False,False,False,False,False,False,False,False,False,True,55.09,1,7,P01093,2025-01-15T00:18
19.64,43,24.98,2,False,False,True,False,False,False,False,False,False,False,False,True,5.21,1,5,P01094,2025-01-16T02:38
0.76,29,4.96,10,False,False,False,False,False,False,True,False,False,False,False,True,7.02,1,1,P01095,2025-01-20T10:01
5.48,15,14.38,15,False,False,False,False,False,True,False,False,False,False,False,True,5.34,1,2,P01096,2025-01-03T15:04
18.21,55,33.63,6,False,False,False,False,False,False,False,False,False,False,True,False,9.9,1,6,P01097,2025-01-28T06:40
1.17,20,4.74,3,False,False,False,False,False,False,False,True,False,False,False,False,2.13,1,4,P01098,2025-01-05T03:28
1.43,28,7.92,18,False,False,False,False,False,True,False,False,False,False,False,True,6.13,1,1,P01099,2025-01-13T18:20
102.12,82,99.32,23,False,False,False,False,False,False,False,False,False,True,False,False,14.89,1,7,P01100,2025-01-30T23:48
16.64,35,22.2,20,False,False,True,False,False,False,False,False,False,False,False,True,11.32,0,3,P01101,2025-01-06T20:15
2.49,22,4.07,12,False,False,False,False,False,False,False,True,False,False,False,False,1.22,1,4,P01102,2025-01-16T12:04
5.89,43,25.68,17,False,False,False,False,False,False,False,False,False,False,True,False,1.11,1,3,P01103,2025-01-22T17:25
36.62,106,76.39,23,False,False,False,False,False,False,False,True,False,False,False,False,23.65,1,7,P01104,2025-01-19T23:56
9.94,19,3.73,23,False,False,False,False,False,False,False,True,False,False,False,False,0.63,1,4,P01105,2025-01-10T23:51
3.75,18,17.54,6,False,False,False,False,False,False,False,False,True,False,False,True,13.79,1,2,P01106,2025-01-02T06:14
12.79,25,15.2,18,False,False,False,True,False,False,False,False,False,False,False,True,9.37,1,4,P01107,2025-01-02T18:36
4.04,30,6.36,4,False,True,False,False,False,False,False,False,False,False,False,False,4.07,0,1,P01108,2025-01-10T04:26
8.3,31,12.96,22,False,False,False,False,False,False,False,False,True,False,False,True,5.95,1,4,P01109,2025-01-22T22:26
0.89,43,12.25,13,False,False,False,False,False,False,False,True,False,False,False,False,14.06,1,3,P01110,2025-01-22T13:46
37.03,91,91.1,10,False,True,False,False,False,False,False,False,False,False,False,False,16.38,1,7,P01111,2025-01-18T10:45
10.4,19,15.69,11,False,False,False,False,False,True,False,False,False,False,False,True,5.59,1,2,P01112,2025-01-08T11:03
10.11,16,9.73,16,False,False,False,False,False,True,False,False,False,False,False,True,1.47,0,4,P01113,2025-01-16T16:35
5.93,12,19.5,14,False,False,True,False,False,False,False,False,False,False,False,True,18.6,1,2,P01114,2025-01-22T14:51
2.26,30,4.38,16,True,False,False,False,False,False,False,False,False,False,False,False,0.5,1,4,P01115,2025-01-12T16:32
0.62,58,29.31,20,False,False,False,False,False,False,False,True,False,False,False,False,11.78,1,3,P01116,2025-01-20T20:18
0.65,18,10.14,10,True,False,False,False,False,False,False,False,False,False,False,False,4.7,1,2,P01117,2025-01-02T10:56
102.89,81,411.13,23,False,False,False,False,False,False,True,False,False,False,False,True,334.62,1,7,P01118,2025-01-12T23:01
28.32,18,21.91,7,False,False,False,False,False,True,False,False,False,False,False,True,3.33,1,2,P01119,2025-01-05T07:51
14.02,35,25.33,17,False,False,False,False,True,False,False,False,False,False,False,True,22.13,1,2,P01120,2025-01-04T17:47
15.74,55,30.53,20,False,False,False,False,False,False,False,False,False,True,False,False,13.34,1,3,P01121,2025-01-07T20:30
2.04,14,4.91,16,True,False,False,False,False,False,False,False,False,False,False,False,2.0,1,4,P01122,2025-01-20T16:06
12.96,42,22.81,6,False,False,False,False,False,False,True,False,False,False,False,True,22.52,1,3,P01123,2025-01-15T06:08
6.8,15,15.93,22,False,False,False,False,True,False,False,False,False,False,False,True,9.01,1,2,P01124,2025-01-09T22:45
5.52,32,14.25,14,False,False,False,False,False,False,False,False,False,True,False,False,6.14,1,5,P01125,2025-01-03T14:29
6.73,62,21.67,19,True,False,False,False,False,False,False,False,False,False,False,False,8.92,1,5,P01126,2025-01-23T19:13
34.73,36,27.4,18,False,False,False,False,False,False,True,False,False,False,False,True,17.47,1,8,P01127,2025-01-28T18:07
13.52,26,12.98,2,False,False,False,False,False,False,True,False,False,False,False,True,5.79,1,4,P01128,2025-01-19T02:39
13.46,55,16.67,6,False,False,False,False,False,False,False,False,False,False,True,False,5.11,0,3,P01129,2025-01-25T06:45
5.16,17,10.06,15,False,False,False,False,False,False,True,False,False,False,False,True,7.02,1,4,P01130,2025-01-23T15:28
